날짜,팀,선수명,타점,득점,타석,타수,안타,볼넷,사구,삼진,2루타,3루타,홈런,희번,희비,병살타,타격방해,고의사구,page_id,단타,TB,Outs,타율,출루율,장타율,OPS,순출루율,순장타율,K%,BB%,BB/K,BABIP,SecA,PA/HR,AB/HR,GPA,RC,RC/27,XR,TAVG,연도,home_stadium,FinalPF,wOBA,wRAA,wRC+,stint_id,ST,SB,CS,병살상황,병살비율,희생번트 성공,희생번트 실패,희번성공 비율
2025-10-04,SSG,최준우,22,17,192,152,29,30,3,47,0,0,3,3,4,3,0,0,2518131,26,38,133,0.190789474,0.328042328,0.25,0.578042328,0.137252854,0.059210526,0.244791667,0.15625,0.638297872,0.245283019,0.256578947,64,50.66666667,0.210119048,8.782222222,1.782857143,31.264,0.533834586,2025,문학,1.027807914,0.290237509,-7.029054626,67.12975474,,2,2,0,43,7,3,1,75
2025-10-04,SSG,최지훈,45,66,574,517,147,43,5,87,16,4,7,4,5,2,0,2,2698101,120,192,381,0.284332689,0.342105263,0.371373308,0.713478571,0.057772575,0.087040619,0.151567944,0.074912892,0.494252874,0.327102804,0.170212766,82,73.85714286,0.246790695,56.79742765,4.025014558,120.114,0.62992126,2025,문학,1.027807914,0.330717191,-2.5289669,93.59803067,,35,28,7,86,2.3,4,4,50
2025-10-04,SSG,하재훈,8,6,61,56,8,4,0,21,0,0,3,0,1,1,0,0,425195,5,17,50,0.142857143,0.196721311,0.303571429,0.50029274,0.053864169,0.160714286,0.344262295,0.06557377,0.19047619,0.151515152,0.232142857,20.33333333,18.66666667,0.164417447,2.615384615,1.412307692,8.552,0.42,2025,문학,1.027807914,0.227600848,-5.272872791,26.17379044,,3,1,2,10,10,0,0,0
2025-10-04,SSG,한유섬,71,50,511,455,124,46,7,120,24,0,15,1,2,6,0,3,792323,85,193,340,0.272527473,0.347058824,0.424175824,0.771234648,0.074531351,0.151648352,0.234833659,0.090019569,0.383333333,0.338509317,0.252747253,34.06666667,30.33333333,0.262220427,57.4893617,4.565331665,104.92,0.723529412,2025,문학,1.027807914,0.35290997,6.770596505,108.1091276,,1,1,0,105,5.7,1,0,100
2025-10-04,SSG,현원회,6,6,62,59,18,3,0,16,1,0,1,0,0,3,0,0,2780648,16,22,44,0.305084746,0.338709677,0.372881356,0.711591033,0.033624932,0.06779661,0.258064516,0.048387097,0.1875,0.404761905,0.118644068,62,59,0.245639694,6.092307692,3.738461538,10.752,0.568181818,2025,문학,1.027807914,0.330636708,-0.277133446,93.54540561,,0,0,0,14,21.4,0,0,0
2025-10-04,SSG,홍대인,0,3,5,5,1,0,0,2,0,0,0,0,0,0,0,0,4071361,1,1,4,0.2,0.2,0.2,0.4,0,0,0.4,0,0,0.333333333,0,0,0,0.14,0.2,1.35,0.484,0.25,2025,문학,1.027807914,0.186108443,-0.597250039,-0.956670324,,2,1,1,1,0,0,0,0
2025-10-04,두산,강승호,37,51,400,360,85,24,11,113,19,3,8,2,3,7,0,2,873434,55,134,287,0.236111111,0.301507538,0.372222222,0.67372976,0.065396427,0.136111111,0.2825,0.06,0.212389381,0.318181818,0.202777778,50,45,0.228733948,33.26896552,3.129832993,69.646,0.588850174,2025,잠실,0.951258394,0.308985777,-8.677755991,87.04355641,,17,14,3,89,7.9,2,1,66.7
2025-10-04,두산,강현구,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3224849,0,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,-0.008,0,2025,잠실,0.951258394,0,-0.535018837,-114.9916461,,0,0,0,1,0,0,0,0
2025-10-04,두산,김기연,24,19,245,219,54,19,1,44,9,0,2,4,2,8,0,0,2036561,43,69,179,0.246575342,0.307053942,0.315068493,0.622122435,0.060478599,0.068493151,0.179591837,0.07755102,0.431818182,0.297142857,0.155251142,122.5,109.5,0.216941397,15.62264151,2.356487825,42.178,0.497206704,2025,잠실,0.951258394,0.293442897,-8.344601519,76.88060044,,1,1,0,55,14.5,4,0,100
2025-10-04,두산,김대한,5,1,37,36,7,1,0,6,0,0,1,0,0,0,0,0,2484613,6,10,29,0.194444444,0.216216216,0.277777778,0.493993994,0.021771772,0.083333333,0.162162162,0.027027027,0.166666667,0.206896552,0.111111111,37,36,0.166741742,2.105263158,1.960072595,6.262,0.379310345,2025,잠실,0.951258394,0.227432351,-3.20325969,33.71856789,,1,0,1,5,0,0,0,0
2025-10-04,두산,김동준,10,8,100,93,22,5,1,30,3,0,2,1,0,2,0,0,4071380,17,31,74,0.23655914,0.282828283,0.333333333,0.616161616,0.046269143,0.096774194,0.3,0.05,0.166666667,0.327868852,0.150537634,50,46.5,0.210606061,7.311320755,2.667644059,15.63,0.5,2025,잠실,0.951258394,0.286665464,-3.945141606,72.44906893,,2,1,1,16,12.5,1,0,100
2025-10-04,두산,김민석,21,21,247,228,52,12,2,62,7,3,1,2,3,3,0,1,3611562,41,68,184,0.228070175,0.269387755,0.298245614,0.567633369,0.04131758,0.070175439,0.251012146,0.048582996,0.193548387,0.303571429,0.122807018,247,228,0.195785893,15.11111111,2.217391304,39.034,0.445652174,2025,잠실,0.951258394,0.26217161,-14.55759007,56.43337823,,5,3,2,54,5.6,2,1,66.7
2025-10-04,두산,김민혁,1,2,21,17,2,4,0,6,0,0,1,0,0,0,0,0,1793140,1,5,15,0.117647059,0.285714286,0.294117647,0.579831933,0.168067227,0.176470588,0.285714286,0.19047619,0.666666667,0.1,0.411764706,21,17,0.20210084,1.2,2.16,3.522,0.6,2025,잠실,0.951258394,0.284257837,-0.8687031,70.87480444,,0,0,0,4,0,0,0,0
2025-10-04,두산,김성재,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4087279,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,2025,잠실,0.951258394,0,-0.267509419,-114.9916461,,0,0,0,,8.8,,,73.1
2025-10-04,두산,김인태,25,17,225,183,39,36,5,57,10,1,3,0,1,2,0,0,864844,25,60,147,0.213114754,0.355555556,0.327868852,0.683424408,0.142440801,0.114754098,0.253333333,0.16,0.631578947,0.290322581,0.31147541,75,61,0.241967213,17.36842105,3.190118153,40.874,0.68707483,2025,잠실,0.951258394,0.331538991,-0.844217735,101.7903296,,1,0,1,39,5.1,0,1,0
2025-10-04,두산,김재환,50,42,407,344,83,57,4,96,13,2,13,0,2,4,0,3,450679,55,139,267,0.24127907,0.353808354,0.404069767,0.757878121,0.112529284,0.162790698,0.235872236,0.14004914,0.59375,0.29535865,0.328488372,31.30769231,26.46153846,0.260231201,40.98717949,4.144770959,82.832,0.74906367,2025,잠실,0.951258394,0.350293206,4.545344062,114.0530676,,9,7,2,85,4.7,0,0,0
2025-10-04,두산,김준상,0,1,17,15,3,0,1,8,1,0,0,1,0,0,0,0,4071521,2,4,13,0.2,0.25,0.266666667,0.516666667,0.05,0.066666667,0.470588235,0,0,0.428571429,0.066666667,0,0,0.179166667,0.666666667,1.384615385,1.676,0.384615385,2025,잠실,0.951258394,0.245991018,-1.220772635,45.85344371,,0,0,0,4,0,1,0,100
2025-10-04,두산,류현준,1,2,22,22,3,0,0,6,0,0,0,0,0,1,0,0,3891181,3,3,20,0.136363636,0.136363636,0.136363636,0.272727273,0,0,0.272727273,0,0,0.1875,0,0,0,0.095454545,0.272727273,0.368181818,1.712,0.15,2025,잠실,0.951258394,0.12689212,-3.664316047,-32.02124084,,0,0,0,5,20,0,1,0
2025-10-04,두산,박계범,27,23,198,175,46,14,1,45,9,2,1,7,1,4,0,0,1052979,34,62,141,0.262857143,0.319371728,0.354285714,0.673657442,0.056514585,0.091428571,0.227272727,0.070707071,0.311111111,0.346153846,0.171428571,198,175,0.232288706,14.2629108,2.731195685,34.42,0.546099291,2025,잠실,0.951258394,0.313425778,-3.596101157,89.94672087,,4,3,1,47,8.5,7,4,63.6
2025-10-04,두산,박민준,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,4071402,0,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,-0.008,0,2025,잠실,0.951258394,0,-0.535018837,-114.9916461,,0,0,0,1,0,0,0,0
2025-10-04,두산,박성재,0,0,7,7,0,0,0,5,0,0,0,0,0,0,0,0,3080581,0,0,7,0,0,0,0,0,0,0.714285714,0,0,0,0,0,0,0,0,0,-0.31,0,2025,잠실,0.951258394,0,-1.872565931,-114.9916461,,0,0,0,1,0,0,0,0
2025-10-04,두산,박준순,19,34,298,282,80,10,1,56,11,2,4,2,3,6,0,1,3988775,63,107,213,0.283687943,0.307432432,0.379432624,0.686865057,0.023744489,0.095744681,0.187919463,0.033557047,0.178571429,0.337777778,0.131205674,74.5,70.5,0.233202751,27.70226537,3.511554765,57.532,0.55399061,2025,잠실,0.951258394,0.31211823,-5.722301191,89.0917599,,12,10,2,62,9.7,2,0,100
2025-10-04,두산,박준영,10,9,126,111,25,10,3,32,8,0,1,1,1,1,0,0,1458315,16,36,89,0.225225225,0.304,0.324324324,0.628324324,0.078774775,0.099099099,0.253968254,0.079365079,0.3125,0.303797468,0.189189189,126,111,0.217881081,9.064748201,2.749979791,21.384,0.550561798,2025,잠실,0.951258394,0.296834473,-3.951538308,79.0982351,,3,3,0,21,4.8,1,2,33.3
2025-10-04,두산,박지훈,8,11,55,48,20,5,1,12,4,0,1,1,0,1,0,0,2736212,15,27,30,0.416666667,0.481481481,0.5625,1.043981481,0.064814815,0.145833333,0.218181818,0.090909091,0.416666667,0.542857143,0.25,55,48,0.357291667,10.62295082,9.560655738,13.794,1.1,2025,잠실,0.951258394,0.476488889,6.135990644,196.5680965,,1,1,0,7,14.3,1,0,100
2025-10-04,두산,안재석,20,25,147,135,43,11,0,27,16,1,4,1,0,3,0,1,2851314,22,73,96,0.318518519,0.369863014,0.540740741,0.910603754,0.051344495,0.222222222,0.183673469,0.074829932,0.407407407,0.375,0.303703704,36.75,33.75,0.301623541,23.10126582,6.497231013,35.104,0.875,2025,잠실,0.951258394,0.405395774,8.085737683,150.0827471,,3,2,1,27,11.1,1,1,50
2025-10-04,두산,양석환,31,32,294,262,65,24,5,82,16,0,8,0,3,6,0,1,1035495,41,105,206,0.248091603,0.319727891,0.400763359,0.72049125,0.071636288,0.152671756,0.278911565,0.081632653,0.292682927,0.325714286,0.244274809,36.75,32.75,0.244068391,27.63157895,3.621614716,54.514,0.650485437,2025,잠실,0.951258394,0.3296918,-1.535156295,100.5825147,,1,1,0,54,11.1,0,1,0
2025-10-04,두산,양의지,89,56,517,454,153,50,7,63,27,1,20,0,6,10,0,6,450095,105,242,317,0.337004405,0.406189555,0.533039648,0.939229203,0.06918515,0.196035242,0.121856867,0.096711799,0.793650794,0.352785146,0.306167401,25.85,22.7,0.316045212,81.79094077,6.966420822,134.386,0.943217666,2025,잠실,0.951258394,0.419416861,34.20449083,159.2506546,,6,4,2,105,9.5,0,0,0
2025-10-04,두산,여동건,2,6,21,19,2,2,0,2,0,0,0,0,0,1,0,0,3885723,2,2,18,0.105263158,0.19047619,0.105263158,0.295739348,0.085213033,0,0.095238095,0.095238095,1,0.117647059,0.105263158,0,0,0.112030075,0.260869565,0.391304348,2.464,0.222222222,2025,잠실,0.951258394,0.158690645,-2.966509574,-11.22927619,,1,0,1,6,16.7,0,0,0
2025-10-04,두산,오명진,41,38,371,331,87,27,3,94,14,4,4,7,3,3,0,1,2745405,65,121,257,0.262839879,0.321428571,0.365558912,0.686987484,0.058588692,0.102719033,0.253369272,0.07277628,0.287234043,0.351694915,0.18429003,92.75,82.75,0.236032585,31.38154613,3.296893952,67.178,0.587548638,2025,잠실,0.951258394,0.317339541,-5.582999305,92.50579594,,8,5,3,72,4.2,7,1,87.5
2025-10-04,두산,이선우,0,0,11,11,2,0,0,2,1,0,0,0,0,0,0,0,4071506,1,3,9,0.181818182,0.181818182,0.272727273,0.454545455,0,0.090909091,0.181818182,0,0,0.222222222,0.090909091,0,0,0.15,0.545454545,1.636363636,1.654,0.333333333,2025,잠실,0.951258394,0.203470899,-1.162009496,18.05099664,,0,0,0,1,0,0,0,0
2025-10-04,두산,이유찬,16,36,311,269,65,33,2,66,8,1,1,6,1,4,0,0,1962778,55,78,215,0.241635688,0.327868852,0.289962825,0.617831678,0.086233165,0.048327138,0.21221865,0.106109325,0.5,0.315270936,0.171003717,311,269,0.22003169,20.06358382,2.519612851,52.722,0.525581395,2025,잠실,0.951258394,0.299005458,-9.216260533,80.51776773,,14,12,2,50,8,6,1,85.7
2025-10-04,두산,임종성,11,7,89,83,23,3,1,26,4,0,2,1,1,1,0,0,4071389,17,33,63,0.277108434,0.306818182,0.397590361,0.704408543,0.029709748,0.120481928,0.292134831,0.033707865,0.115384615,0.375,0.156626506,44.5,41.5,0.237465772,8.516129032,3.649769585,16.172,0.587301587,2025,잠실,0.951258394,0.320637494,-1.105808453,94.66221445,,1,1,0,17,5.9,1,0,100
2025-10-04,두산,장승현,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1834939,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,0,2025,잠실,0.951258394,0,-0.535018837,-114.9916461,,0,0,0,1,100,0,0,0
2025-10-04,두산,전다민,0,5,12,12,1,0,0,0,0,0,0,0,0,1,0,0,3891174,1,1,12,0.083333333,0.083333333,0.083333333,0.166666667,0,0,0,0,0,0.083333333,0,0,0,0.058333333,0,0,1.12,0.083333333,2025,잠실,0.951258394,0.077545184,-2.469815969,-64.28750955,,3,3,0,5,20,0,0,0
2025-10-04,두산,정수빈,38,89,546,462,119,61,11,57,16,4,6,8,4,7,0,2,323457,93,161,362,0.257575758,0.355018587,0.348484848,0.703503436,0.09744283,0.090909091,0.104395604,0.111721612,1.070175439,0.280397022,0.222943723,91,77,0.246879576,44.80906149,3.342112321,114.484,0.643646409,2025,잠실,0.951258394,0.332970649,-1.426762064,102.7264412,,39,26,13,88,8,8,5,61.5
2025-10-04,두산,조수행,9,30,140,119,29,14,0,29,4,0,0,7,0,1,0,0,1608621,25,33,98,0.243697479,0.323308271,0.277310924,0.600619195,0.079610792,0.033613445,0.207142857,0.1,0.482758621,0.322222222,0.151260504,0,0,0.214816453,7.5,2.066326531,22.698,0.479591837,2025,잠실,0.951258394,0.29168451,-4.964188771,75.7308511,,37,30,7,31,3.2,7,2,77.8
2025-10-04,두산,천현재,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,4085325,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,2025,잠실,0.951258394,0,-0.802528256,-114.9916461,,0,0,0,2,50,0,0,0
2025-10-04,두산,추재현,7,7,87,81,18,3,1,17,3,1,1,2,0,2,0,0,2490927,13,26,67,0.222222222,0.258823529,0.320987654,0.579811184,0.036601307,0.098765432,0.195402299,0.034482759,0.176470588,0.26984127,0.135802469,87,81,0.196717502,5.142857143,2.07249467,14.314,0.447761194,2025,잠실,0.951258394,0.26749744,-4.758954268,59.91575563,,0,0,0,17,11.8,2,0,100
2025-10-04,두산,케이브,87,72,593,538,161,43,4,116,28,6,16,0,8,7,0,1,3924917,111,249,392,0.299256506,0.350758853,0.462825279,0.813584132,0.051502348,0.163568773,0.195615514,0.072512648,0.370689655,0.350241546,0.243494424,37.0625,33.625,0.273547804,75.0890625,5.171950733,133.322,0.755102041,2025,잠실,0.951258394,0.367045721,14.52580775,125.0069622,,18,17,1,123,5.7,0,0,0
2025-10-04,두산,홍성호,3,3,27,26,9,1,0,8,1,0,2,0,0,0,0,1,3219326,6,16,17,0.346153846,0.37037037,0.615384615,0.985754986,0.024216524,0.269230769,0.296296296,0.037037037,0.125,0.4375,0.307692308,13.5,13,0.320512821,5.714285714,9.075630252,6.876,1,2025,잠실,0.951258394,0.426267663,1.933463078,163.7301595,,0,0,0,2,0,0,0,0
2025-10-04,롯데,강승구,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4070748,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,2025,사직,1.048800092,0,-0.267509419,-124.7458159,,0,0,0,,8.8,,,73.1
2025-10-04,롯데,고승민,45,71,538,469,127,56,3,83,21,2,4,6,4,8,0,1,2507245,100,164,360,0.270788913,0.34962406,0.349680171,0.699304231,0.078835148,0.078891258,0.154275093,0.104089219,0.674698795,0.31865285,0.198294243,134.5,117.25,0.24475087,46.15075377,3.461306533,106.866,0.619444444,2025,사직,1.048800092,0.329488182,-2.896382012,90.69520573,,6,5,1,109,7.3,6,4,60
2025-10-04,롯데,김동혁,6,19,114,89,20,18,3,26,4,1,0,4,0,3,0,0,3692354,15,26,76,0.224719101,0.372727273,0.292134831,0.664862104,0.148008172,0.06741573,0.228070175,0.157894737,0.692307692,0.317460317,0.269662921,0,0,0.240760981,6.548148148,2.326315789,18.932,0.618421053,2025,사직,1.048800092,0.3307262,-0.501451605,91.50470373,,17,13,4,18,16.7,4,3,57.1
2025-10-04,롯데,김민성,35,25,254,214,52,33,4,48,13,0,3,2,1,7,0,1,319585,36,74,172,0.242990654,0.353174603,0.345794393,0.698968996,0.110183949,0.102803738,0.188976378,0.12992126,0.6875,0.298780488,0.257009346,84.66666667,71.33333333,0.24537717,20.08934708,3.153560297,47.586,0.645348837,2025,사직,1.048800092,0.332263563,-0.80661311,92.50993272,,1,0,1,47,14.9,2,1,66.7
2025-10-04,롯데,나승엽,44,40,392,328,75,55,5,65,12,2,9,3,1,10,0,2,2851457,52,118,267,0.228658537,0.347043702,0.359756098,0.706799799,0.118385165,0.131097561,0.165816327,0.140306122,0.846153846,0.258823529,0.298780488,43.55555556,36.44444444,0.24610869,31.58849558,3.194342249,77.24,0.666666667,2025,사직,1.048800092,0.333505114,-0.857665084,93.32173995,,0,0,0,87,11.5,3,1,75
2025-10-04,롯데,노진혁,5,11,69,63,17,5,1,20,1,2,1,0,0,0,0,0,678900,13,25,46,0.26984127,0.333333333,0.396825397,0.73015873,0.063492063,0.126984127,0.289855072,0.072463768,0.25,0.380952381,0.206349206,69,63,0.249206349,7.666666667,4.5,13.16,0.673913043,2025,사직,1.048800092,0.336818112,0.030894733,95.48799604,,0,0,0,18,0,0,0,0
2025-10-04,롯데,레이예스,107,75,643,573,187,58,3,66,44,1,13,0,9,25,0,17,3730363,129,272,420,0.326352531,0.385692068,0.47469459,0.860386658,0.059339538,0.148342059,0.102643857,0.090202177,0.878787879,0.345924453,0.2495637,49.46153846,44.07692308,0.292235078,82.68181818,5.31525974,151.562,0.792857143,2025,사직,1.048800092,0.381688443,23.24094151,124.8271662,,8,7,1,144,17.4,0,0,0
2025-10-04,롯데,박건우,1,1,3,3,2,0,0,1,0,0,0,0,0,0,0,0,4085351,2,2,1,0.666666667,0.666666667,0.666666667,1.333333333,0,0,0.333333333,0,0,1,0,0,0,0.466666667,1.333333333,36,0.902,2,2025,사직,1.048800092,0.620361475,0.678065853,280.8872765,,0,0,0,,8.8,,,73.1
2025-10-04,롯데,박승욱,5,10,92,84,16,5,1,30,3,0,0,2,0,0,0,0,792296,13,19,70,0.19047619,0.244444444,0.226190476,0.470634921,0.053968254,0.035714286,0.326086957,0.054347826,0.166666667,0.296296296,0.095238095,0,0,0.166547619,3.87755102,1.495626822,11.26,0.357142857,2025,사직,1.048800092,0.227396042,-7.967519422,23.94065695,,2,1,1,20,0,2,3,40
2025-10-04,롯데,박재엽,3,2,16,14,4,2,0,5,1,0,1,0,0,0,0,0,4036532,2,8,10,0.285714286,0.375,0.571428571,0.946428571,0.089285714,0.285714286,0.3125,0.125,0.4,0.375,0.428571429,16,14,0.311607143,2.666666667,7.2,3.8,1,2025,사직,1.048800092,0.42101096,1.078843993,150.5388117,,0,0,0,2,0,0,0,0
2025-10-04,롯데,박찬형,19,21,148,129,44,11,7,26,8,2,3,0,1,1,0,1,4084443,31,65,87,0.341085271,0.418918919,0.503875969,0.922794888,0.077833648,0.162790698,0.175675676,0.074324324,0.423076923,0.405940594,0.248062016,49.33333333,43,0.314482506,23.4939759,7.291233901,36.452,0.954022989,2025,사직,1.048800092,0.419163908,9.761831201,149.3310876,,2,1,1,22,4.5,0,1,0
2025-10-04,롯데,손성빈,3,6,69,62,9,4,1,20,0,0,1,2,0,1,0,0,2852561,8,12,56,0.14516129,0.208955224,0.193548387,0.402503611,0.063793934,0.048387097,0.289855072,0.057971014,0.2,0.195121951,0.112903226,69,62,0.142416948,1.783783784,0.86003861,7.86,0.303571429,2025,사직,1.048800092,0.197766332,-7.602110964,4.566805934,,0,0,0,13,7.7,2,1,66.7
2025-10-04,롯데,손호영,41,39,375,328,82,22,10,66,12,0,4,11,4,9,0,0,2699438,66,106,270,0.25,0.313186813,0.323170732,0.636357545,0.063186813,0.073170732,0.176,0.058666667,0.333333333,0.297709924,0.140243902,93.75,82,0.221726749,23.43980344,2.343980344,66.602,0.511111111,2025,사직,1.048800092,0.300408041,-10.69441763,71.6806989,,7,7,0,85,10.6,11,1,91.7
2025-10-04,롯데,신윤후,0,1,13,12,2,0,0,3,0,0,0,1,0,0,0,0,2513790,2,2,11,0.166666667,0.166666667,0.166666667,0.333333333,0,0,0.230769231,0,0,0.222222222,0,0,0,0.116666667,0.153846154,0.377622378,1.376,0.181818182,2025,사직,1.048800092,0.155090369,-1.873645491,-23.33754276,,1,1,0,3,0,1,0,100
2025-10-04,롯데,유강남,38,35,350,303,83,26,13,66,18,0,5,3,5,11,0,0,588862,60,116,239,0.273927393,0.351585014,0.382838284,0.734423298,0.077657622,0.108910891,0.188571429,0.074285714,0.393939394,0.329113924,0.194719472,70,60.6,0.253922827,30.71465296,3.469856192,68.712,0.648535565,2025,사직,1.048800092,0.34279935,1.822152662,99.3989223,,0,0,0,78,14.1,3,2,60
2025-10-04,롯데,윤동희,53,54,399,330,93,49,11,65,21,1,9,3,6,12,0,2,3227755,62,143,258,0.281818182,0.386363636,0.433333333,0.81969697,0.104545455,0.151515152,0.162907268,0.122807018,0.753846154,0.320610687,0.3,44.33333333,36.66666667,0.28219697,41.12418301,4.30369357,87.35,0.786821705,2025,사직,1.048800092,0.3773659,13.0495842,122.0008035,,6,4,2,84,14.3,3,1,75
2025-10-04,롯데,이태경,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4070547,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.098,0,2025,사직,1.048800092,0,-0.267509419,-124.7458159,,0,0,0,1,0,0,0,0
2025-10-04,롯데,이호준,23,20,153,132,32,14,3,33,7,4,3,3,1,3,0,0,4070532,18,56,107,0.242424242,0.326666667,0.424242424,0.750909091,0.084242424,0.181818182,0.215686275,0.091503268,0.424242424,0.298969072,0.287878788,51,44,0.253060606,13.83529412,3.491148983,30.476,0.682242991,2025,사직,1.048800092,0.342538378,0.764775569,99.22828176,,1,1,0,34,8.8,3,0,100
2025-10-04,롯데,장두성,25,51,284,248,65,24,3,64,3,3,0,7,2,3,0,0,2966767,59,74,195,0.262096774,0.332129964,0.298387097,0.630517061,0.07003319,0.036290323,0.225352113,0.084507042,0.375,0.349462366,0.133064516,0,0,0.224055258,19.03536977,2.635666584,48.308,0.517948718,2025,사직,1.048800092,0.302254174,-7.682128172,72.88782235,,22,17,5,47,6.4,7,4,63.6
2025-10-04,롯데,전민재,34,39,369,331,95,22,4,63,15,0,5,10,2,7,0,0,2647420,75,125,255,0.287009063,0.337047354,0.377643505,0.714690858,0.05003829,0.090634441,0.170731707,0.059620596,0.349206349,0.339622642,0.157099698,73.8,66.2,0.246082185,32.27848101,3.417721519,72.286,0.592156863,2025,사직,1.048800092,0.331865038,-1.288802772,92.24935096,,6,3,3,80,8.8,10,0,100
2025-10-04,롯데,전준우,70,50,472,410,120,44,9,71,26,1,8,3,6,9,0,2,247282,85,172,308,0.292682927,0.368869936,0.419512195,0.788382131,0.076187009,0.126829268,0.150423729,0.093220339,0.61971831,0.332344214,0.234146341,59,51.25,0.27086952,50.78095238,4.451576994,103.382,0.730519481,2025,사직,1.048800092,0.362556688,9.876217692,112.3175682,,3,2,1,101,8.9,3,0,100
2025-10-04,롯데,정보근,15,4,152,129,24,18,1,39,4,1,1,4,0,4,0,1,2564650,18,33,113,0.186046512,0.290540541,0.255813953,0.546354494,0.104494029,0.069767442,0.256578947,0.118421053,0.461538462,0.258426966,0.209302326,152,129,0.194696732,6.754385965,1.613879832,21.528,0.460176991,2025,사직,1.048800092,0.265289557,-8.581481459,48.71792706,,0,0,0,28,14.3,4,0,100
2025-10-04,롯데,정훈,11,14,200,185,40,10,3,40,11,0,2,2,0,4,0,1,510077,27,57,151,0.216216216,0.267676768,0.308108108,0.575784876,0.051460551,0.091891892,0.2,0.05,0.25,0.265734266,0.145945946,100,92.5,0.197481572,12.57746479,2.248950658,32.76,0.463576159,2025,사직,1.048800092,0.267124422,-10.99947605,49.91768194,,0,0,0,41,9.8,2,0,100
2025-10-04,롯데,조세진,0,1,9,7,1,2,0,4,0,0,0,0,0,0,0,0,3198236,1,1,6,0.142857143,0.333333333,0.142857143,0.476190476,0.19047619,0,0.444444444,0.222222222,0.5,0.333333333,0.285714286,0,0,0.185714286,0.272727273,1.227272727,0.968,0.5,2025,사직,1.048800092,0.266884591,-0.496693604,49.76086521,,0,0,0,,8.8,,,73.1
2025-10-04,롯데,최항,1,1,7,6,1,1,0,4,0,0,0,0,0,0,0,0,723399,1,1,5,0.166666667,0.285714286,0.166666667,0.452380952,0.119047619,0,0.571428571,0.142857143,0.25,0.5,0.166666667,0,0,0.170238095,0.25,1.35,0.538,0.4,2025,사직,1.048800092,0.238035967,-0.546971821,30.89773901,,0,0,0,1,0,0,0,0
2025-10-04,롯데,한승현,1,1,19,17,1,1,0,6,0,0,0,0,1,0,0,0,4070553,1,1,17,0.058823529,0.105263158,0.058823529,0.164086687,0.046439628,0,0.315789474,0.052631579,0.166666667,0.083333333,0.058823529,0,0,0.062074303,0.05,0.079411765,1.522,0.117647059,2025,사직,1.048800092,0.087697461,-3.757084846,-67.40345353,,2,1,1,1,0,0,0,0
2025-10-04,롯데,한태양,22,42,267,230,63,32,2,69,14,2,2,3,0,3,0,0,3224552,45,87,173,0.273913043,0.367424242,0.37826087,0.745685112,0.093511199,0.104347826,0.258426966,0.119850187,0.463768116,0.383647799,0.243478261,133.5,115,0.259906126,26.30232558,4.104987229,50.168,0.699421965,2025,사직,1.048800092,0.351304609,3.196670144,104.9602192,,5,3,2,42,7.1,3,0,100
2025-10-04,롯데,황성빈,22,43,273,246,63,18,4,46,4,4,1,3,2,3,0,0,3212874,54,78,191,0.256097561,0.314814815,0.317073171,0.631887986,0.058717254,0.06097561,0.168498168,0.065934066,0.391304348,0.308457711,0.134146341,273,246,0.220934959,20.35932203,2.878019345,50.532,0.523560209,2025,사직,1.048800092,0.298056546,-8.296248597,70.14313734,,29,25,4,45,6.7,3,1,75
2025-10-04,삼성,강민호,71,37,465,412,111,38,7,69,23,1,12,1,7,16,0,4,149157,75,172,325,0.269417476,0.336206897,0.417475728,0.753682625,0.066789421,0.148058252,0.148387097,0.08172043,0.550724638,0.292899408,0.240291262,38.75,34.33333333,0.255662035,44.51764706,3.69838914,98.148,0.667692308,2025,대구,1.040617253,0.341412674,1.907882959,99.31050625,,4,2,2,90,17.8,1,1,50
2025-10-04,삼성,구자욱,96,106,616,529,169,73,5,91,43,2,19,1,8,9,0,7,844051,105,273,378,0.319470699,0.401626016,0.516068053,0.917694069,0.082155317,0.196597353,0.147727273,0.118506494,0.802197802,0.351288056,0.334593573,32.42105263,27.84210526,0.309748721,90.08213256,6.43443804,153.752,0.928571429,2025,대구,1.040617253,0.410273931,36.27368835,144.3365205,,5,4,1,176,5.1,1,0,100
